םל	Ïמדכ.
344.00	0.122
343.00	0.127
342.00	0.127
341.00	0.131
340.00	0.135
339.00	0.136
338.00	0.137
337.00	0.143
336.00	0.143
335.00	0.145
334.00	0.150
333.00	0.150
332.00	0.154
331.00	0.156
330.00	0.161
329.00	0.163
328.00	0.167
327.00	0.170
326.00	0.174
325.00	0.177
324.00	0.178
323.00	0.184
322.00	0.185
321.00	0.188
320.00	0.192
319.00	0.195
318.00	0.195
317.00	0.200
316.00	0.203
315.00	0.204
314.00	0.209
313.00	0.213
312.00	0.218
311.00	0.221
310.00	0.225
309.00	0.229
308.00	0.235
307.00	0.235
306.00	0.241
305.00	0.244
304.00	0.247
303.00	0.250
302.00	0.256
301.00	0.259
300.00	0.264
299.00	0.269
298.00	0.272
297.00	0.278
296.00	0.282
295.00	0.289
294.00	0.292
293.00	0.297
292.00	0.302
291.00	0.307
290.00	0.314
289.00	0.320
288.00	0.327
287.00	0.334
286.00	0.340
285.00	0.349
284.00	0.354
283.00	0.359
282.00	0.366
281.00	0.373
280.00	0.382
279.00	0.392
278.00	0.401
277.00	0.411
276.00	0.420
275.00	0.430
274.00	0.439
273.00	0.448
272.00	0.457
271.00	0.467
270.00	0.476
269.00	0.486
268.00	0.499
267.00	0.512
266.00	0.524
265.00	0.536
264.00	0.550
263.00	0.562
262.00	0.576
261.00	0.588
260.00	0.601
259.00	0.614
258.00	0.623
257.00	0.634
256.00	0.650
255.00	0.661
254.00	0.673
253.00	0.684
252.00	0.691
251.00	0.703
250.00	0.711
249.00	0.716
248.00	0.725
247.00	0.730
246.00	0.735
245.00	0.742
244.00	0.744
243.00	0.749
242.00	0.754
241.00	0.755
240.00	0.759
239.00	0.765
238.00	0.766
237.00	0.771
236.00	0.779
235.00	0.783
234.00	0.792
233.00	0.797
232.00	0.807
231.00	0.818
230.00	0.835
229.00	0.856
228.00	0.867
227.00	0.886
226.00	0.913
225.00	0.927
224.00	0.895
223.00	0.863
222.00	0.706
221.00	0.696
220.00	0.600
219.00	0.576
218.00	0.557
217.00	0.551
216.00	0.480
215.00	0.595
214.00	0.619
213.00	0.470
212.00	0.488
211.00	0.498
210.00	0.571
209.00	0.396
208.00	0.336
207.00	0.523
206.00	0.357
205.00	0.316
204.00	0.316
203.00	0.482
202.00	0.369
201.00	0.352
200.00	0.520
