םל	Ïמדכ.
459.00	0.025
458.00	0.025
457.00	0.026
456.00	0.027
455.00	0.027
454.00	0.027
453.00	0.028
452.00	0.028
451.00	0.029
450.00	0.029
449.00	0.030
448.00	0.030
447.00	0.031
446.00	0.031
445.00	0.031
444.00	0.032
443.00	0.032
442.00	0.032
441.00	0.033
440.00	0.033
439.00	0.034
438.00	0.034
437.00	0.035
436.00	0.035
435.00	0.035
434.00	0.036
433.00	0.036
432.00	0.036
431.00	0.036
430.00	0.036
429.00	0.037
428.00	0.037
427.00	0.037
426.00	0.038
425.00	0.038
424.00	0.038
423.00	0.038
422.00	0.038
421.00	0.038
420.00	0.038
419.00	0.038
418.00	0.038
417.00	0.038
416.00	0.038
415.00	0.038
414.00	0.038
413.00	0.038
412.00	0.038
411.00	0.037
410.00	0.037
409.00	0.037
408.00	0.037
407.00	0.037
406.00	0.036
405.00	0.036
404.00	0.035
403.00	0.036
402.00	0.035
401.00	0.034
400.00	0.034
399.00	0.034
398.00	0.034
397.00	0.034
396.00	0.033
395.00	0.033
394.00	0.032
393.00	0.032
392.00	0.031
391.00	0.031
390.00	0.031
389.00	0.030
388.00	0.030
387.00	0.029
386.00	0.029
385.00	0.029
384.00	0.028
383.00	0.028
382.00	0.027
381.00	0.028
380.00	0.029
379.00	0.028
378.00	0.028
377.00	0.028
376.00	0.028
375.00	0.028
374.00	0.029
373.00	0.027
372.00	0.029
371.00	0.029
370.00	0.028
369.00	0.029
368.00	0.031
367.00	0.031
366.00	0.031
365.00	0.031
364.00	0.033
363.00	0.033
362.00	0.032
361.00	0.033
360.00	0.034
359.00	0.037
358.00	0.039
357.00	0.033
356.00	0.032
355.00	0.034
354.00	0.037
353.00	0.039
352.00	0.040
351.00	0.038
350.00	0.039
349.00	0.042
348.00	0.044
347.00	0.044
346.00	0.041
345.00	0.041
344.00	0.045
343.00	0.046
342.00	0.045
341.00	0.044
340.00	0.045
339.00	0.045
338.00	0.047
337.00	0.047
336.00	0.048
335.00	0.049
334.00	0.050
333.00	0.050
332.00	0.049
331.00	0.050
330.00	0.053
329.00	0.053
328.00	0.053
327.00	0.054
326.00	0.056
325.00	0.056
324.00	0.055
323.00	0.057
322.00	0.060
321.00	0.060
320.00	0.058
319.00	0.058
318.00	0.061
317.00	0.063
316.00	0.061
315.00	0.061
314.00	0.063
313.00	0.065
312.00	0.063
311.00	0.064
310.00	0.066
309.00	0.070
308.00	0.069
307.00	0.070
306.00	0.072
305.00	0.074
304.00	0.073
303.00	0.074
302.00	0.077
301.00	0.080
300.00	0.081
299.00	0.082
298.00	0.085
297.00	0.088
296.00	0.089
295.00	0.092
294.00	0.094
293.00	0.097
292.00	0.101
291.00	0.103
290.00	0.106
289.00	0.111
288.00	0.115
287.00	0.117
286.00	0.120
285.00	0.127
284.00	0.132
283.00	0.133
282.00	0.139
281.00	0.145
280.00	0.149
279.00	0.156
278.00	0.162
277.00	0.168
276.00	0.173
275.00	0.180
274.00	0.188
273.00	0.196
272.00	0.202
271.00	0.208
270.00	0.216
269.00	0.224
268.00	0.233
267.00	0.241
266.00	0.251
265.00	0.261
264.00	0.271
263.00	0.283
262.00	0.294
261.00	0.305
260.00	0.317
259.00	0.329
258.00	0.339
257.00	0.351
256.00	0.366
255.00	0.377
254.00	0.389
253.00	0.402
252.00	0.414
251.00	0.425
250.00	0.435
249.00	0.446
248.00	0.455
247.00	0.463
246.00	0.472
245.00	0.482
244.00	0.490
243.00	0.499
242.00	0.506
241.00	0.514
240.00	0.522
239.00	0.531
238.00	0.540
237.00	0.548
236.00	0.560
235.00	0.568
234.00	0.580
233.00	0.585
232.00	0.598
231.00	0.612
230.00	0.628
229.00	0.648
228.00	0.664
227.00	0.679
226.00	0.689
225.00	0.685
224.00	0.675
223.00	0.596
222.00	0.451
221.00	0.370
220.00	0.315
219.00	0.262
218.00	0.278
217.00	0.223
216.00	0.205
215.00	0.245
214.00	0.172
213.00	0.218
212.00	0.158
211.00	0.163
210.00	0.116
209.00	0.059
208.00	0.124
207.00	0.082
206.00	0.040
205.00	0.074
204.00	0.036
203.00	0.062
202.00	0.008
201.00	0.049
200.00	0.067
