םל	Ïמדכ.
344.00	0.063
343.00	0.064
342.00	0.066
341.00	0.067
340.00	0.069
339.00	0.072
338.00	0.071
337.00	0.072
336.00	0.076
335.00	0.075
334.00	0.077
333.00	0.082
332.00	0.082
331.00	0.082
330.00	0.086
329.00	0.086
328.00	0.085
327.00	0.090
326.00	0.093
325.00	0.094
324.00	0.097
323.00	0.097
322.00	0.098
321.00	0.101
320.00	0.102
319.00	0.101
318.00	0.105
317.00	0.110
316.00	0.109
315.00	0.110
314.00	0.113
313.00	0.114
312.00	0.116
311.00	0.119
310.00	0.121
309.00	0.125
308.00	0.128
307.00	0.128
306.00	0.131
305.00	0.135
304.00	0.136
303.00	0.139
302.00	0.143
301.00	0.145
300.00	0.150
299.00	0.153
298.00	0.154
297.00	0.157
296.00	0.163
295.00	0.165
294.00	0.170
293.00	0.173
292.00	0.176
291.00	0.181
290.00	0.187
289.00	0.192
288.00	0.198
287.00	0.202
286.00	0.207
285.00	0.214
284.00	0.219
283.00	0.222
282.00	0.229
281.00	0.235
280.00	0.243
279.00	0.253
278.00	0.260
277.00	0.268
276.00	0.275
275.00	0.283
274.00	0.291
273.00	0.299
272.00	0.308
271.00	0.317
270.00	0.326
269.00	0.337
268.00	0.350
267.00	0.358
266.00	0.369
265.00	0.382
264.00	0.393
263.00	0.406
262.00	0.419
261.00	0.432
260.00	0.447
259.00	0.461
258.00	0.470
257.00	0.484
256.00	0.500
255.00	0.512
254.00	0.526
253.00	0.539
252.00	0.551
251.00	0.561
250.00	0.570
249.00	0.581
248.00	0.590
247.00	0.599
246.00	0.607
245.00	0.613
244.00	0.619
243.00	0.626
242.00	0.633
241.00	0.640
240.00	0.645
239.00	0.651
238.00	0.656
237.00	0.662
236.00	0.670
235.00	0.678
234.00	0.688
233.00	0.694
232.00	0.705
231.00	0.718
230.00	0.735
229.00	0.758
228.00	0.781
227.00	0.806
226.00	0.824
225.00	0.828
224.00	0.808
223.00	0.726
222.00	0.554
221.00	0.400
220.00	0.341
219.00	0.286
218.00	0.272
217.00	0.238
216.00	0.180
215.00	0.260
214.00	0.203
213.00	0.180
212.00	0.153
211.00	0.114
210.00	0.119
209.00	0.037
208.00	0.076
207.00	0.034
206.00	0.028
205.00	0.053
204.00	0.002
203.00	0.017
202.00	-0.011
201.00	-0.042
200.00	-0.021
